fecha,sector,region,producto,unidades,monto
2025-07-07,Sector 3,Europa,Sprite,1,5130
2025-07-07,Sector 2,Oceanía,Cola Original,2,8130
2025-07-07,Sector 1,Europa,Fanta,1,5220
2025-07-07,Sector 2,África,Cola Zero,3,14270
2025-07-08,Sector 4,Asia,Cola Original,3,15440
2025-07-08,Sector 4,Oceanía,Agua,3,6980
2025-07-08,Sector 5,Asia,Fanta,3,10850
2025-07-08,Sector 4,Asia,Cola Original,4,17320
2025-07-08,Sector 3,Asia,Sprite,2,7620
2025-07-08,Sector 2,América,Agua,2,4490
2025-07-08,Sector 1,América,Fanta,1,4090
2025-07-08,Sector 4,América,Cola Original,2,10160
2025-07-09,Sector 4,Europa,Cola Zero,3,12120
2025-07-09,Sector 4,Europa,Agua,3,7860
2025-07-09,Sector 1,Asia,Fanta,2,5940
2025-07-09,Sector 3,África,Cola Zero,2,11060
2025-07-09,Sector 2,Asia,Cola Original,2,10250
2025-07-09,Sector 5,Oceanía,Fanta,2,5560
2025-07-09,Sector 5,Oceanía,Cola Zero,1,6720
2025-07-10,Sector 3,Asia,Cola Original,1,6730
2025-07-10,Sector 5,América,Cola Original,2,7590
2025-07-10,Sector 1,Oceanía,Cola Original,1,4180
2025-07-10,Sector 1,África,Sprite,3,9900
2025-07-10,Sector 3,Asia,Cola Zero,2,9740
2025-07-10,Sector 1,Oceanía,Sprite,1,5010
2025-07-10,Sector 1,Europa,Cola Zero,2,8790
2025-07-10,Sector 4,América,Cola Original,2,10650
2025-07-10,Sector 1,Asia,Cola Zero,2,8930
2025-07-11,Sector 4,Asia,Cola Original,4,17910
2025-07-11,Sector 4,Europa,Cola Original,3,14800
2025-07-11,Sector 5,América,Fanta,1,5050
2025-07-11,Sector 3,América,Cola Original,1,4180
2025-07-11,Sector 4,América,Fanta,2,8150
2025-07-11,Sector 5,América,Sprite,1,5340
2025-07-11,Sector 1,Asia,Sprite,2,9380
2025-07-11,Sector 5,Asia,Sprite,2,7720
2025-07-11,Sector 3,Asia,Cola Zero,2,8260
2025-07-11,Sector 1,África,Cola Zero,2,10590
2025-07-11,Sector 2,América,Cola Zero,1,6500
2025-07-11,Sector 1,Europa,Sprite,2,7920
2025-07-11,Sector 2,América,Fanta,1,4940
2025-07-12,Sector 1,África,Cola Zero,2,11300
2025-07-12,Sector 2,América,Sprite,1,5400
2025-07-12,Sector 4,Oceanía,Cola Original,2,7960
2025-07-12,Sector 4,África,Agua,5,12220
2025-07-12,Sector 1,África,Fanta,3,9540
2025-07-12,Sector 4,África,Sprite,4,16990
2025-07-12,Sector 5,América,Sprite,1,5620
2025-07-12,Sector 5,África,Cola Zero,4,17380
2025-07-12,Sector 2,Oceanía,Sprite,1,5270
2025-07-12,Sector 5,África,Sprite,3,10340
2025-07-13,Sector 5,África,Cola Original,4,16740
2025-07-13,Sector 5,Oceanía,Cola Original,1,6080
2025-07-13,Sector 5,Oceanía,Cola Zero,2,7900
2025-07-13,Sector 1,África,Sprite,3,10330
2025-07-13,Sector 2,África,Cola Original,3,13510
2025-07-13,Sector 5,América,Sprite,1,4930
2025-07-13,Sector 4,Asia,Fanta,3,11840
2025-07-13,Sector 3,Asia,Agua,2,4630
2025-07-13,Sector 2,Europa,Agua,2,5620
2025-07-13,Sector 4,Europa,Agua,3,6890
2025-07-13,Sector 5,Oceanía,Fanta,1,4960
2025-07-13,Sector 3,América,Cola Original,1,6180
2025-07-14,Sector 3,Europa,Cola Zero,2,7290
2025-07-14,Sector 4,Oceanía,Sprite,2,8060
2025-07-14,Sector 3,América,Cola Original,1,4470
2025-07-14,Sector 5,África,Fanta,3,10110
2025-07-14,Sector 2,Asia,Agua,4,9420
2025-07-14,Sector 1,Europa,Sprite,2,6060
2025-07-14,Sector 5,Europa,Cola Zero,2,8460
2025-07-15,Sector 1,África,Cola Zero,3,14900
2025-07-15,Sector 3,África,Cola Original,3,12140
2025-07-15,Sector 1,Europa,Fanta,2,6070
2025-07-15,Sector 1,Oceanía,Fanta,1,4870
2025-07-15,Sector 4,Asia,Fanta,3,11940
2025-07-15,Sector 4,Europa,Fanta,2,8280
2025-07-15,Sector 2,Europa,Fanta,2,8020
2025-07-15,Sector 2,Europa,Cola Original,3,11280
2025-07-15,Sector 3,Oceanía,Fanta,1,3950
2025-07-16,Sector 1,Asia,Sprite,2,6530
2025-07-16,Sector 4,Europa,Fanta,2,8310
2025-07-16,Sector 4,Oceanía,Cola Zero,2,10680
2025-07-16,Sector 5,Oceanía,Cola Original,1,5950
2025-07-16,Sector 4,Asia,Cola Original,4,16940
2025-07-16,Sector 2,Asia,Cola Zero,3,13890
2025-07-16,Sector 1,Oceanía,Agua,1,3790
2025-07-16,Sector 1,Oceanía,Cola Zero,1,4780
2025-07-16,Sector 4,América,Cola Zero,2,10850
2025-07-16,Sector 4,América,Cola Original,2,9860
2025-07-16,Sector 1,Oceanía,Cola Original,1,4480
2025-07-16,Sector 2,Oceanía,Fanta,1,4780
2025-07-17,Sector 4,Europa,Agua,4,9650
2025-07-17,Sector 1,África,Agua,3,7100
2025-07-17,Sector 5,América,Cola Original,2,7570
2025-07-17,Sector 1,África,Sprite,3,10700
2025-07-17,Sector 1,Europa,Sprite,2,6280
2025-07-17,Sector 4,Europa,Sprite,3,11980
2025-07-17,Sector 4,Oceanía,Sprite,2,8220
2025-07-17,Sector 1,Oceanía,Sprite,1,3660
2025-07-18,Sector 2,Europa,Cola Zero,2,8900
2025-07-18,Sector 4,África,Cola Zero,5,23740
2025-07-18,Sector 4,Oceanía,Fanta,2,8230
2025-07-18,Sector 4,África,Cola Original,4,17510
2025-07-18,Sector 5,África,Cola Original,3,13340
2025-07-18,Sector 5,América,Cola Zero,1,6870
2025-07-18,Sector 5,África,Cola Zero,3,16180
2025-07-19,Sector 5,África,Sprite,4,14300
2025-07-19,Sector 2,Asia,Cola Zero,3,13820
2025-07-19,Sector 1,Oceanía,Fanta,1,4900
2025-07-19,Sector 1,Asia,Cola Zero,2,8310
2025-07-19,Sector 5,África,Sprite,3,10910
2025-07-19,Sector 1,Europa,Fanta,2,5360
2025-07-19,Sector 3,Asia,Cola Original,2,8050
2025-07-19,Sector 1,América,Fanta,1,4470
2025-07-19,Sector 2,América,Cola Zero,2,7640
2025-07-19,Sector 2,Asia,Cola Zero,2,11080
2025-07-20,Sector 1,África,Fanta,2,8380
2025-07-20,Sector 5,Europa,Agua,3,7450
2025-07-20,Sector 4,Asia,Cola Original,4,17590
2025-07-20,Sector 2,Oceanía,Cola Zero,2,7610
2025-07-20,Sector 4,Oceanía,Cola Original,2,9160
2025-07-20,Sector 2,Asia,Sprite,3,12530
2025-07-20,Sector 5,Oceanía,Cola Zero,1,6610
2025-07-20,Sector 1,Asia,Cola Original,2,7670
2025-07-21,Sector 4,América,Cola Zero,2,10810
2025-07-21,Sector 2,Oceanía,Fanta,1,4670
2025-07-21,Sector 4,Europa,Cola Zero,3,13860
2025-07-21,Sector 2,Europa,Fanta,2,7470
2025-07-21,Sector 3,África,Cola Original,3,11290
2025-07-21,Sector 1,África,Cola Original,2,10450
2025-07-21,Sector 4,África,Cola Original,5,22980
2025-07-21,Sector 4,Asia,Sprite,4,14760
2025-07-21,Sector 1,Europa,Agua,2,4340
2025-07-21,Sector 1,América,Agua,1,3880
2025-07-21,Sector 5,Europa,Sprite,2,9020
2025-07-21,Sector 3,Oceanía,Agua,1,2670
2025-07-21,Sector 4,Europa,Agua,4,9150
2025-07-21,Sector 1,Europa,Cola Zero,2,7340
2025-07-22,Sector 3,África,Agua,3,7150
2025-07-22,Sector 5,Oceanía,Agua,2,4080
2025-07-22,Sector 4,Asia,Agua,4,10800
2025-07-22,Sector 2,América,Agua,2,5720
2025-07-22,Sector 1,Oceanía,Cola Original,1,4480
2025-07-22,Sector 4,América,Sprite,2,6630
2025-07-22,Sector 5,África,Sprite,3,12670
2025-07-22,Sector 1,Oceanía,Cola Original,1,5610
2025-07-22,Sector 4,América,Cola Original,2,11170
2025-07-22,Sector 2,América,Sprite,2,6850
2025-07-22,Sector 2,Europa,Sprite,2,8310
2025-07-22,Sector 5,Asia,Cola Original,3,12200
2025-07-22,Sector 5,Asia,Fanta,3,8980
2025-07-23,Sector 3,América,Cola Zero,1,5410
2025-07-23,Sector 5,Oceanía,Fanta,1,4090
2025-07-23,Sector 3,América,Cola Original,1,5430
2025-07-23,Sector 1,África,Cola Original,3,13410
2025-07-23,Sector 3,Asia,Cola Zero,2,8700
2025-07-23,Sector 5,Oceanía,Sprite,2,6460
2025-07-23,Sector 5,Asia,Agua,3,7440
2025-07-23,Sector 3,América,Agua,1,3770
2025-07-24,Sector 2,Asia,Cola Original,2,9970
2025-07-24,Sector 3,Oceanía,Sprite,1,3200
2025-07-24,Sector 5,Oceanía,Cola Original,2,7710
2025-07-24,Sector 2,África,Sprite,4,13660
2025-07-24,Sector 3,América,Cola Original,1,6170
2025-07-24,Sector 4,Europa,Cola Original,2,9900
2025-07-24,Sector 1,América,Sprite,1,3950
2025-07-24,Sector 5,Europa,Cola Original,2,7910
2025-07-25,Sector 4,Asia,Fanta,4,13040
2025-07-25,Sector 5,Europa,Sprite,2,9390
2025-07-25,Sector 2,Europa,Fanta,3,8760
2025-07-25,Sector 2,Asia,Sprite,3,12200
2025-07-25,Sector 2,Oceanía,Sprite,1,4760
2025-07-25,Sector 1,África,Cola Zero,3,12920
2025-07-25,Sector 1,América,Agua,2,4130
2025-07-26,Sector 1,América,Agua,1,3420
2025-07-26,Sector 3,Oceanía,Cola Zero,1,5650
2025-07-26,Sector 4,Asia,Cola Original,3,15450
2025-07-26,Sector 3,Asia,Fanta,2,6420
2025-07-26,Sector 3,Europa,Cola Original,2,7850
2025-07-26,Sector 4,América,Fanta,2,8020
2025-07-26,Sector 5,Asia,Agua,3,7400
2025-07-27,Sector 4,África,Cola Zero,4,20690
2025-07-27,Sector 3,África,Cola Zero,2,10330
2025-07-27,Sector 1,Europa,Agua,2,5710
2025-07-27,Sector 1,América,Agua,2,4610
2025-07-27,Sector 2,África,Agua,5,12550
2025-07-27,Sector 1,Oceanía,Agua,1,3080
2025-07-27,Sector 5,Asia,Cola Original,3,11640
2025-07-27,Sector 3,Europa,Fanta,1,4790
2025-07-27,Sector 2,Europa,Fanta,2,7530
2025-07-28,Sector 4,Oceanía,Fanta,2,5340
2025-07-28,Sector 1,África,Cola Original,3,12720
2025-07-28,Sector 1,Asia,Fanta,2,7780
2025-07-28,Sector 1,América,Cola Zero,1,5270
2025-07-28,Sector 5,Oceanía,Agua,2,4780
2025-07-28,Sector 3,Europa,Cola Zero,1,6700
2025-07-28,Sector 1,África,Cola Original,3,14160
2025-07-28,Sector 2,Asia,Cola Zero,2,11710
2025-07-28,Sector 3,Europa,Fanta,1,4920
2025-07-28,Sector 4,África,Sprite,4,16020
2025-08-01,Sector 1,Asia,Sprite,2,6840
2025-08-01,Sector 5,Europa,Cola Original,2,10280
2025-08-01,Sector 3,América,Cola Zero,1,6020
2025-08-01,Sector 4,Asia,Cola Original,3,13540
2025-08-01,Sector 1,Europa,Cola Original,2,8360
2025-08-01,Sector 3,Europa,Cola Zero,1,6410
2025-08-01,Sector 4,Oceanía,Sprite,2,8420
2025-08-01,Sector 2,Asia,Agua,3,8680
2025-08-01,Sector 2,América,Cola Original,1,5880
2025-08-01,Sector 2,América,Cola Zero,1,6250
2025-08-01,Sector 1,América,Fanta,1,4370
2025-08-02,Sector 3,Europa,Cola Zero,1,6610
2025-08-02,Sector 3,Oceanía,Fanta,1,3080
2025-08-02,Sector 2,Oceanía,Agua,2,4460
2025-08-02,Sector 3,Oceanía,Cola Original,1,4070
2025-08-02,Sector 1,Asia,Cola Zero,2,11850
2025-08-02,Sector 2,América,Agua,2,5840
2025-08-03,Sector 1,África,Cola Zero,2,11070
2025-08-03,Sector 2,Europa,Cola Zero,2,11520
2025-08-03,Sector 2,África,Sprite,3,11920
2025-08-03,Sector 4,América,Sprite,2,8790
2025-08-03,Sector 3,Europa,Cola Zero,1,6650
2025-08-03,Sector 1,Asia,Agua,3,7760
2025-08-03,Sector 3,Europa,Cola Zero,2,7950
2025-08-03,Sector 1,Europa,Cola Original,2,7770
2025-08-04,Sector 4,Europa,Cola Zero,3,15360
2025-08-04,Sector 3,América,Cola Zero,1,4820
2025-08-04,Sector 1,América,Cola Zero,1,4850
2025-08-04,Sector 2,América,Cola Original,2,6960
2025-08-04,Sector 4,Asia,Cola Original,4,16930
2025-08-04,Sector 3,América,Cola Original,1,6080
2025-08-04,Sector 3,América,Cola Zero,1,4550
2025-08-04,Sector 5,América,Cola Original,2,7540
2025-08-04,Sector 2,Europa,Cola Original,3,11950
2025-08-04,Sector 5,América,Cola Original,2,8350
2025-08-04,Sector 2,Asia,Cola Original,3,12690
2025-08-05,Sector 2,América,Cola Zero,1,6730
2025-08-05,Sector 2,Europa,Agua,2,5540
2025-08-05,Sector 1,Oceanía,Fanta,1,3400
2025-08-05,Sector 2,Asia,Sprite,2,8290
2025-08-05,Sector 5,Oceanía,Agua,2,5360
2025-08-05,Sector 1,Europa,Cola Zero,2,7690
2025-08-05,Sector 4,África,Fanta,5,16850
2025-08-06,Sector 1,Asia,Agua,3,6710
2025-08-06,Sector 5,Europa,Fanta,2,7150
2025-08-06,Sector 2,África,Agua,5,11750
2025-08-06,Sector 4,Asia,Agua,3,9000
2025-08-06,Sector 1,África,Cola Original,3,13340
2025-08-06,Sector 1,Asia,Cola Original,3,11310
2025-08-07,Sector 1,Oceanía,Agua,1,3240
2025-08-07,Sector 5,Oceanía,Cola Zero,2,7450
2025-08-07,Sector 4,África,Sprite,5,17800
2025-08-07,Sector 5,África,Fanta,3,11810
2025-08-07,Sector 3,América,Fanta,1,3750
2025-08-07,Sector 1,Oceanía,Fanta,1,5120
2025-08-07,Sector 2,América,Sprite,2,7710
2025-08-07,Sector 2,África,Sprite,4,14720
2025-08-07,Sector 3,América,Sprite,1,3450
2025-08-08,Sector 3,Oceanía,Agua,1,3720
2025-08-08,Sector 5,África,Cola Zero,3,12610
2025-08-08,Sector 3,África,Sprite,3,10930
2025-08-08,Sector 3,América,Fanta,1,3260
2025-08-08,Sector 5,Oceanía,Agua,2,4950
2025-08-08,Sector 3,Europa,Cola Zero,2,7510
2025-08-08,Sector 4,África,Sprite,4,15550
2025-08-08,Sector 5,África,Fanta,4,13050
2025-08-09,Sector 3,Asia,Fanta,2,5970
2025-08-09,Sector 4,Asia,Agua,4,10140
2025-08-09,Sector 4,África,Cola Zero,5,23510
2025-08-09,Sector 4,América,Fanta,2,8010
2025-08-09,Sector 1,Oceanía,Agua,2,4170
2025-08-09,Sector 5,África,Fanta,3,9310
2025-08-09,Sector 1,América,Fanta,1,5140
2025-08-09,Sector 3,Europa,Cola Original,2,7730
2025-08-10,Sector 4,África,Sprite,4,13990
2025-08-10,Sector 4,Europa,Sprite,3,10460
2025-08-10,Sector 3,África,Fanta,3,10350
2025-08-10,Sector 3,Oceanía,Sprite,1,3970
2025-08-10,Sector 1,África,Fanta,3,11380
2025-08-10,Sector 4,Oceanía,Cola Zero,2,10000
2025-08-10,Sector 2,América,Cola Original,2,8730
2025-08-10,Sector 1,Europa,Cola Original,2,9030
2025-08-10,Sector 5,Oceanía,Cola Zero,2,7570
2025-08-10,Sector 4,Oceanía,Cola Original,2,9810
2025-08-10,Sector 5,África,Fanta,3,10040
2025-08-10,Sector 1,América,Sprite,1,5200
2025-08-10,Sector 3,Europa,Cola Original,2,7720
2025-08-11,Sector 5,Oceanía,Agua,2,4900
2025-08-11,Sector 1,América,Sprite,1,4930
2025-08-11,Sector 3,Asia,Agua,2,5780
2025-08-11,Sector 3,Asia,Agua,2,5330
2025-08-11,Sector 3,África,Cola Zero,3,13120
2025-08-11,Sector 2,África,Cola Zero,4,18040
2025-08-11,Sector 5,África,Agua,3,8550
2025-08-11,Sector 3,Europa,Agua,2,5110
2025-08-11,Sector 4,Europa,Cola Original,3,14950
2025-08-12,Sector 5,América,Cola Zero,2,7940
2025-08-12,Sector 1,Europa,Fanta,2,7230
2025-08-12,Sector 4,América,Cola Original,2,8310
2025-08-12,Sector 3,Oceanía,Cola Zero,1,4070
2025-08-12,Sector 5,Oceanía,Cola Original,1,4970
2025-08-12,Sector 5,Europa,Fanta,2,8660
2025-08-12,Sector 5,Oceanía,Sprite,1,5100
2025-08-12,Sector 1,Europa,Cola Original,2,8040
2025-08-12,Sector 4,América,Agua,3,6940
2025-08-13,Sector 4,Asia,Cola Original,3,15450
2025-08-13,Sector 1,Asia,Sprite,2,6370
2025-08-13,Sector 2,Oceanía,Sprite,1,4570
2025-08-13,Sector 5,Asia,Fanta,2,7590
2025-08-13,Sector 1,América,Sprite,1,4440
2025-08-13,Sector 3,Asia,Cola Zero,2,9130
2025-08-13,Sector 1,Asia,Fanta,2,7990
2025-08-14,Sector 1,Asia,Fanta,2,7010
2025-08-14,Sector 1,América,Agua,2,4560
2025-08-14,Sector 5,África,Cola Original,3,15730
2025-08-14,Sector 5,América,Agua,1,3780
2025-08-14,Sector 1,Oceanía,Agua,1,3420
2025-08-14,Sector 2,Oceanía,Fanta,1,4970
2025-08-14,Sector 4,Europa,Cola Zero,2,10120
2025-08-14,Sector 4,Asia,Cola Original,3,13640
2025-08-14,Sector 4,África,Cola Zero,4,19860
2025-08-14,Sector 5,África,Cola Original,3,12530
2025-08-14,Sector 5,África,Sprite,3,10080
2025-08-15,Sector 3,Oceanía,Sprite,1,3650
2025-08-15,Sector 3,Oceanía,Agua,1,2760
2025-08-15,Sector 1,América,Cola Zero,2,7320
2025-08-15,Sector 2,América,Cola Zero,2,8800
2025-08-15,Sector 5,Oceanía,Cola Zero,2,8030
2025-08-15,Sector 4,Asia,Cola Zero,4,16970
2025-08-15,Sector 5,Europa,Cola Original,2,9210
2025-08-16,Sector 4,Europa,Cola Original,3,13200
2025-08-16,Sector 3,Europa,Cola Original,1,5850
2025-08-16,Sector 3,Europa,Sprite,1,5350
2025-08-16,Sector 1,Europa,Fanta,2,7030
2025-08-16,Sector 1,América,Fanta,1,3660
2025-08-16,Sector 2,África,Agua,5,12280
2025-08-16,Sector 5,Oceanía,Sprite,2,6100
2025-08-16,Sector 5,Asia,Cola Zero,2,10400
2025-08-17,Sector 4,Europa,Cola Zero,3,15710
2025-08-17,Sector 3,Asia,Cola Zero,2,10590
2025-08-17,Sector 1,África,Cola Zero,3,13990
2025-08-17,Sector 4,Oceanía,Fanta,2,6430
2025-08-17,Sector 1,Europa,Agua,2,5180
2025-08-17,Sector 4,Oceanía,Cola Original,2,7960
2025-08-17,Sector 3,Asia,Cola Zero,2,9540
2025-08-17,Sector 3,Oceanía,Cola Zero,1,4140
2025-08-18,Sector 5,América,Agua,2,4450
2025-08-18,Sector 2,Asia,Fanta,3,8870
2025-08-18,Sector 4,Asia,Fanta,4,12950
2025-08-18,Sector 2,África,Fanta,3,11020
2025-08-18,Sector 5,África,Cola Zero,3,14230
2025-08-18,Sector 5,Asia,Sprite,3,10790
2025-08-18,Sector 3,América,Fanta,1,4240
2025-08-18,Sector 3,América,Agua,1,3730
2025-08-18,Sector 3,Europa,Fanta,2,6660
2025-08-18,Sector 3,África,Fanta,3,9180
2025-08-18,Sector 3,Oceanía,Sprite,1,4360
2025-08-18,Sector 5,África,Fanta,4,13350
2025-08-18,Sector 5,Europa,Sprite,2,9130
2025-08-19,Sector 3,Oceanía,Cola Zero,1,5210
2025-08-19,Sector 4,África,Fanta,4,13120
2025-08-19,Sector 3,Oceanía,Sprite,1,4720
2025-08-19,Sector 4,América,Cola Original,2,9980
2025-08-19,Sector 5,Asia,Cola Original,3,13190
2025-08-19,Sector 1,Oceanía,Fanta,1,3790
2025-08-19,Sector 3,Oceanía,Agua,1,3430
2025-08-19,Sector 5,América,Sprite,1,4620
2025-08-19,Sector 4,África,Sprite,4,16600
2025-08-19,Sector 5,Europa,Sprite,2,6670
2025-08-20,Sector 1,América,Fanta,2,5350
2025-08-20,Sector 4,África,Agua,4,10980
2025-08-20,Sector 4,América,Agua,2,6230
2025-08-20,Sector 3,América,Cola Zero,1,5490
2025-08-20,Sector 5,África,Sprite,4,13520
2025-08-20,Sector 4,África,Sprite,3,12920
2025-08-20,Sector 1,África,Cola Zero,2,11530
2025-08-21,Sector 1,Europa,Cola Zero,2,7670
2025-08-21,Sector 5,Asia,Fanta,2,7960
2025-08-21,Sector 4,Europa,Sprite,3,10040
2025-08-21,Sector 5,Europa,Sprite,2,7770
2025-08-21,Sector 1,África,Fanta,2,7880
2025-08-21,Sector 3,Asia,Cola Zero,2,9500
2025-08-21,Sector 3,Oceanía,Cola Original,1,4030
2025-08-21,Sector 1,Oceanía,Sprite,1,3690
2025-08-22,Sector 1,Asia,Cola Original,2,9360
2025-08-22,Sector 5,Europa,Agua,2,5770
2025-08-22,Sector 4,Europa,Cola Zero,3,15620
2025-08-22,Sector 5,Oceanía,Cola Zero,2,7470
2025-08-22,Sector 5,América,Sprite,1,5320
2025-08-22,Sector 4,Oceanía,Agua,3,6970
2025-08-22,Sector 4,Oceanía,Fanta,2,7260
2025-08-22,Sector 1,Asia,Fanta,2,7880
2025-08-22,Sector 3,Asia,Cola Original,2,10340
2025-08-23,Sector 1,Europa,Sprite,2,6020
2025-08-23,Sector 5,África,Cola Original,3,15480
2025-08-23,Sector 5,Oceanía,Sprite,1,5280
2025-08-24,Sector 3,Asia,Agua,3,6880
2025-08-24,Sector 5,Europa,Cola Original,2,7560
2025-08-24,Sector 3,África,Cola Zero,2,10040
2025-08-24,Sector 5,América,Cola Zero,2,8080
2025-08-24,Sector 5,África,Fanta,3,11820
2025-08-24,Sector 5,Europa,Fanta,3,8950
2025-08-24,Sector 2,Asia,Cola Zero,3,14970
2025-08-24,Sector 5,Oceanía,Agua,2,4890
2025-08-24,Sector 2,América,Agua,2,4210
2025-08-25,Sector 3,Europa,Fanta,2,6480
2025-08-25,Sector 2,Asia,Agua,3,8110
2025-08-25,Sector 3,Europa,Agua,2,5310
2025-08-25,Sector 3,África,Cola Zero,2,10000
2025-08-25,Sector 3,América,Cola Original,1,4020
2025-08-25,Sector 4,América,Agua,2,5100
2025-08-25,Sector 2,Europa,Cola Original,2,8630
2025-08-25,Sector 1,Asia,Cola Original,2,9010
2025-08-25,Sector 3,Europa,Sprite,2,6080
2025-08-26,Sector 5,Asia,Sprite,3,10050
2025-08-26,Sector 4,América,Fanta,2,8670
2025-08-26,Sector 1,Asia,Fanta,2,7530
2025-08-26,Sector 3,África,Fanta,3,9410
2025-08-26,Sector 1,América,Agua,2,4260
2025-08-26,Sector 3,Europa,Agua,2,5250
2025-08-26,Sector 5,América,Agua,2,4960
2025-08-26,Sector 5,África,Agua,4,10000
2025-08-26,Sector 4,África,Cola Original,4,18960
2025-08-26,Sector 5,África,Cola Zero,3,15360
2025-08-27,Sector 5,África,Cola Zero,4,18130
2025-08-27,Sector 4,América,Agua,3,6610
2025-08-27,Sector 4,América,Sprite,2,8100
2025-08-27,Sector 3,Asia,Agua,3,6590
2025-08-27,Sector 4,Oceanía,Fanta,2,7330
2025-08-27,Sector 3,África,Sprite,2,8170
2025-08-27,Sector 3,América,Sprite,1,5200
2025-08-27,Sector 2,América,Sprite,1,5210
2025-08-28,Sector 1,Europa,Fanta,2,6060
2025-08-28,Sector 2,América,Cola Original,1,5950
2025-08-28,Sector 3,Europa,Cola Original,1,5650
2025-08-28,Sector 2,Asia,Cola Original,2,11220
2025-08-28,Sector 1,Asia,Cola Zero,2,11240
2025-08-28,Sector 4,Asia,Fanta,4,12640
2025-08-28,Sector 4,Asia,Cola Original,4,15750
2025-09-01,Sector 1,América,Cola Zero,1,6690
2025-09-01,Sector 3,Europa,Cola Zero,1,6910
2025-09-01,Sector 1,África,Agua,3,7810
2025-09-01,Sector 5,África,Sprite,3,12280
2025-09-01,Sector 5,Oceanía,Fanta,1,4650
2025-09-01,Sector 5,Asia,Agua,2,6330
2025-09-02,Sector 1,África,Cola Original,3,11850
2025-09-02,Sector 5,Europa,Cola Original,2,9510
2025-09-02,Sector 1,América,Cola Zero,1,6500
2025-09-02,Sector 3,América,Fanta,1,3670
2025-09-02,Sector 4,Asia,Sprite,4,14000
2025-09-02,Sector 3,Europa,Cola Original,2,6760
2025-09-02,Sector 4,Europa,Fanta,3,10250
2025-09-02,Sector 1,Oceanía,Cola Original,1,4220
2025-09-02,Sector 2,Asia,Agua,3,8530
2025-09-02,Sector 4,África,Cola Original,5,20920
2025-09-02,Sector 4,América,Cola Original,2,8040
2025-09-02,Sector 2,Oceanía,Agua,2,4980
2025-09-02,Sector 2,América,Cola Original,2,8740
2025-09-02,Sector 4,Oceanía,Fanta,2,8170
2025-09-02,Sector 1,América,Cola Original,1,5130
2025-09-02,Sector 2,África,Agua,5,12080
2025-09-02,Sector 5,Asia,Cola Zero,3,12440
2025-09-02,Sector 3,América,Fanta,1,3350
2025-09-03,Sector 1,Oceanía,Cola Original,1,5320
2025-09-03,Sector 5,Europa,Sprite,2,9400
2025-09-03,Sector 3,Oceanía,Agua,1,2750
2025-09-03,Sector 3,África,Agua,3,7950
2025-09-03,Sector 3,Oceanía,Agua,2,3910
2025-09-03,Sector 2,África,Cola Original,3,14540
2025-09-03,Sector 4,Europa,Cola Original,3,11820
2025-09-03,Sector 3,Oceanía,Agua,1,3450
2025-09-03,Sector 2,África,Fanta,4,12540
2025-09-04,Sector 4,América,Cola Original,2,10560
2025-09-04,Sector 4,Oceanía,Cola Zero,2,7670
2025-09-04,Sector 2,Asia,Sprite,3,9950
2025-09-04,Sector 5,América,Fanta,1,4340
2025-09-04,Sector 2,África,Cola Zero,4,19870
2025-09-04,Sector 4,Oceanía,Sprite,2,7910
2025-09-04,Sector 3,Oceanía,Agua,1,2890
2025-09-04,Sector 3,Asia,Fanta,2,8000
2025-09-04,Sector 5,América,Sprite,2,6630
2025-09-04,Sector 1,Oceanía,Cola Original,1,4860
2025-09-04,Sector 4,Europa,Cola Zero,3,14220
2025-09-04,Sector 2,Europa,Fanta,2,6930
2025-09-05,Sector 5,América,Cola Original,1,6560
2025-09-05,Sector 5,Oceanía,Fanta,1,4510
2025-09-05,Sector 5,África,Sprite,4,14390
2025-09-05,Sector 4,África,Agua,4,11000
2025-09-05,Sector 4,Asia,Cola Zero,3,16390
2025-09-05,Sector 5,Europa,Cola Zero,2,8580
2025-09-05,Sector 4,Europa,Agua,3,7520
2025-09-05,Sector 3,Oceanía,Agua,1,3440
2025-09-06,Sector 4,Oceanía,Cola Zero,2,7500
2025-09-06,Sector 1,América,Fanta,1,4880
2025-09-06,Sector 2,África,Sprite,4,15750
2025-09-06,Sector 4,Europa,Cola Zero,2,11160
2025-09-06,Sector 5,Europa,Fanta,2,5860
2025-09-06,Sector 4,Oceanía,Agua,2,5680
2025-09-07,Sector 3,América,Cola Zero,1,4740
2025-09-07,Sector 2,Asia,Sprite,2,9140
2025-09-07,Sector 1,Europa,Cola Zero,2,8850
2025-09-07,Sector 4,Asia,Fanta,3,10810
2025-09-07,Sector 2,Oceanía,Cola Original,2,7600
2025-09-07,Sector 5,Europa,Sprite,2,7140
2025-09-07,Sector 2,África,Cola Original,3,14370
2025-09-07,Sector 3,Europa,Cola Original,1,6310
2025-09-07,Sector 4,África,Cola Zero,3,16170
2025-09-07,Sector 3,África,Cola Original,3,13010
2025-09-07,Sector 3,Oceanía,Agua,1,3480
2025-09-08,Sector 3,Asia,Cola Original,2,9300
2025-09-08,Sector 3,África,Cola Zero,3,13910
2025-09-08,Sector 2,Asia,Cola Original,3,12370
2025-09-08,Sector 3,África,Fanta,3,10160
2025-09-08,Sector 1,América,Fanta,1,3770
2025-09-08,Sector 2,Oceanía,Cola Original,1,5830
2025-09-08,Sector 3,Oceanía,Cola Zero,1,4170
